1,269,25,568,77,60,234,25,54,21,1,0,0,0,72,0,9,1714,2412,2411,505,0,0,0,0,0,0,0,3,2,0,0,107,2,4,1,1,0,1,1,0,0,0,0,0,1,0,105,0,1,1,428,1,1,1,1,1,1,1,0,1,795,1162,651,10,6,8,2,3,229,32,3,14,1,2,29,1,105,516,1,1,1,181,0,24,0,2,0,0,0,0,0,104,1,1,0,1,0,1,0,1,0,0,1,1,0,1,104,0,0,1,0,1,0,0,0,0,1,0,0,link34
2,272,11,583,63,77,208,44,54,1,1,0,0,0,57,1,63,679,2412,2408,1493,0,0,0,107,0,0,0,5,0,0,0,1,2,4,1,0,1,1,1,1,106,1,1,0,0,1,0,0,0,1,0,428,1,1,0,104,1,0,0,2,1114,1,10,1,8,1196,195,41,197,230,30,550,73,24,2,0,0,1,0,1,0,0,0,1,1,103,0,0,0,1,0,0,1,0,1,0,1,0,1,0,104,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,103,link34
152,325,376,74,75,210,24,51,29,1,0,0,0,0,56,5,1047,2407,2413,1197,0,0,0,0,107,0,0,3,2,0,0,0,1,6,0,1,0,1,1,0,0,106,0,0,0,1,1,1,1,1,1,428,1,1,1,0,104,1,1,1,412,982,1,345,784,3,3,229,181,29,1,136,2,6,1,14,2,0,517,0,2,0,24,1,2,0,103,0,0,0,1,0,0,1,1,1,0,1,0,1,0,104,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,103,1,link34
2,267,79,515,46,89,216,10,66,28,1,0,0,0,50,0,21,40,0,198,2315,2408,2091,0,107,0,0,0,3,2,0,0,0,1,5,0,1,1,1,1,0,0,106,1,0,0,1,1,1,0,1,1,402,27,1,0,0,103,1,0,2,6,38,193,1166,239,8,1002,109,10,0,136,29,1,181,1,14,0,3,1,517,0,24,0,3,0,0,104,0,2,0,1,0,1,1,1,0,1,1,1,0,104,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,103,link34
251,32,577,65,68,221,46,37,24,3,1,0,0,1,57,2,5,492,2411,2404,1742,0,1,0,107,0,0,5,1,0,1,0,2,4,0,0,1,1,0,0,1,106,0,0,0,0,1,0,1,1,1,428,1,0,0,0,104,0,0,0,43,1359,1,1300,50,548,24,2,2,6,14,134,3,3,181,2,2,1,0,1,0,0,1,0,0,0,103,0,0,0,0,1,1,1,0,1,0,1,0,1,104,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,103,0,link34
76,208,504,107,66,48,211,44,54,1,1,0,0,0,53,0,0,1,78,2384,2413,2192,0,0,107,0,0,0,5,1,0,0,0,4,3,0,1,1,1,1,0,106,0,0,1,0,0,1,0,1,1,332,97,1,1,0,103,1,0,0,3,2,3,7,14,73,415,896,1,0,1,105,0,1,1,8,0,0,0,0,1,0,10,0,1,0,103,0,0,2,1,0,1,1,1,0,1,32,1,0,0,104,1,1,6,0,0,0,1,0,0,0,2,0,0,0,0,0,103,1,link34
1,255,47,390,239,76,220,6,68,32,3,2,0,0,77,2,10,53,0,298,2315,2348,2033,0,1,1,0,0,1,4,1,0,109,1,5,1,1,0,1,1,0,0,0,0,0,1,0,105,0,424,1,1,1,1,1,1,0,0,1,0,1,74,1327,104,2,2,6,1110,10,14,32,1,3,29,229,181,1,517,0,47,76,8,1,1,2,1,0,0,0,0,0,0,104,0,1,0,1,0,1,0,1,0,0,1,1,0,0,69,35,0,0,0,0,0,1,0,0,0,0,0,link34
195,79,307,305,65,88,43,146,73,19,0,0,0,1,2,152,2066,2305,2413,133,0,0,0,1,107,0,0,0,5,0,0,0,1,4,3,0,1,0,0,0,0,23,85,2,42,246,144,0,1,1,1,1,1,1,0,0,103,1,0,0,11,10,91,1024,1,0,0,400,988,1,0,105,0,11,1,0,0,2,1,1,0,1,137,104,195,30,129,32,517,1,2,1,1,1,1,0,1,0,1,0,1,0,104,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,103,0,link34
7,283,560,69,46,36,225,42,57,5,2,0,0,77,0,1,2,3,27,1188,2408,2413,1035,0,0,0,1,0,4,1,109,1,0,4,2,0,0,1,1,0,0,0,0,0,0,0,95,10,1,1,1,1,1,1,1,0,0,1,1,0,2,863,260,10,1,1,1386,85,230,517,181,2,2,6,14,3,3,2,2,0,616,1,1,1,1,0,0,1,1,0,0,104,0,1,0,1,0,1,0,1,0,0,1,0,0,0,104,0,0,1,0,0,0,1,0,0,0,0,0,1,link34
77,204,213,413,37,61,222,42,36,23,3,1,0,1,51,4,639,2406,2408,1596,0,0,0,0,107,0,0,0,3,2,0,0,1,2,4,1,0,1,1,1,1,0,106,1,0,1,1,0,1,0,1,1,428,1,1,0,104,1,0,0,44,1349,1,1117,3,32,14,11,29,24,1,6,106,2,3,2,56,174,181,1,516,0,2,0,2,0,103,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,104,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,103,link34
