97,399,381,112,31,118,8,82,50,5,0,0,0,176,0,3,1236,2355,2371,1088,0,0,0,2,0,0,0,0,0,0,79,154,1,56,1,0,2,1,1,0,78,0,0,0,0,0,1,1,0,1,109,1,1,1,0,0,1,0,1,0,303,1091,1,1110,1,0,19,238,35,17,30,181,516,24,2,2,0,1,0,1,0,1,488,138,0,0,0,1,0,0,1,0,1,1,1,0,103,0,1,0,1,0,0,0,1,1,1,0,0,0,1,105,0,0,0,0,1,0,0,0,link34
2,263,211,412,85,121,74,50,56,3,0,0,0,64,385,1,308,2356,2371,2016,0,0,0,30,45,0,0,0,5,203,0,0,1,3,3,80,1,1,1,1,0,0,0,0,1,0,106,1,1,1,1,1,0,1,0,0,0,1,1,1,2,20,1112,1,1387,57,22,3,545,181,2,229,3,1,2,0,0,0,0,423,203,0,0,1,0,0,0,0,0,0,0,103,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,105,0,0,1,0,0,0,1,0,0,0,1,1,link34
3,272,11,580,68,57,229,34,63,14,5,0,0,0,59,2,442,2363,2372,1873,0,0,0,0,107,0,0,0,3,2,0,0,0,1,6,0,1,1,1,1,0,0,106,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,3,1113,8,1,11,1387,28,517,43,32,3,9,229,181,1,2,2,0,0,1,626,0,0,0,1,0,0,103,0,0,0,1,0,0,0,1,0,1,0,1,1,1,104,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,103,link34
82,295,118,36,89,92,163,82,59,202,51,55,11,3,0,3,320,773,419,595,320,259,382,501,2250,1342,0,1,0,0,0,5,0,0,107,0,2,2,3,0,1,1,1,1,0,0,1,1,1,105,0,0,1,1,0,1,1,1,0,0,32,1362,1,622,497,230,2,11,3,32,1,6,3,30,14,1,24,2,163,354,158,24,1,534,2,0,0,1,1,0,0,1,0,1,103,1,0,1,0,1,0,1,0,1,0,1,0,1,0,104,0,0,0,0,0,1,0,1,0,0,link34
206,81,563,63,16,69,220,44,40,27,6,1,0,58,0,0,0,24,1992,2361,2364,311,0,107,0,0,0,0,5,1,0,0,1,4,2,0,1,1,1,0,0,106,1,0,0,0,1,0,1,0,1,1,428,1,1,0,103,1,0,0,614,780,1,8,2,10,1,6,0,1110,0,118,1,1,3,0,2,0,25,519,2,258,32,181,2,0,103,0,0,0,0,1,0,1,0,1,0,1,0,1,0,104,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,103,link34
2,443,25,397,35,212,52,40,52,9,1,0,0,0,0,1,38,1352,2371,2363,932,0,0,0,0,0,0,0,4,1,0,0,0,68,98,1,1,1,52,23,0,0,0,67,0,0,1,1,60,21,55,0,1,1,50,1,0,1,0,48,2,1320,72,170,998,1,8,0,0,124,26,517,232,16,218,1,2,29,2,48,0,1,0,37,5,0,0,0,0,40,0,1,47,1,0,1,3,43,3,1,0,9,1,0,42,13,1,1,1,48,9,1,0,0,0,42,0,0,12,0,link34
2,275,201,406,78,52,219,45,59,4,6,1,0,15,36,1,241,2366,2362,2082,0,0,1,11,96,0,0,1,5,1,0,0,0,2,4,1,1,1,1,0,0,106,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,2,1164,229,447,663,0,24,211,230,3,24,517,32,3,14,3,1,2,2,1,626,0,1,1,1,0,103,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,104,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,103,0,link34
1,158,288,75,200,151,83,54,201,29,69,1,1,0,2,1,78,182,1595,421,326,237,189,160,115,122,122,142,109,90,128,80,415,724,600,435,339,267,246,231,1,1,0,1,0,0,1,1,105,0,1,1,1,0,1,1,1,0,0,1,1,755,639,1,8,118,991,1,0,2,0,11,0,0,34,195,517,3,32,29,1,230,544,2,0,1,1,0,0,0,0,0,0,104,0,1,0,1,0,1,0,0,1,0,0,1,0,0,104,0,0,0,0,0,0,0,1,1,0,0,link34
2,269,11,547,93,59,243,52,39,29,4,1,1,1,75,1,42,1594,2354,2371,694,0,0,0,0,0,0,0,5,1,112,0,1,2,4,1,0,1,1,1,0,0,1,0,0,0,1,105,0,1,1,0,1,1,1,1,0,1,0,0,2,1391,1,8,1110,2,11,6,181,24,2,1,1,14,516,0,3,32,1,587,269,3,0,2,1,29,2,1,0,1,0,104,1,0,1,1,0,1,0,1,0,1,1,0,0,0,104,1,0,0,0,1,0,0,1,0,0,0,0,1,link34
1,154,337,116,264,89,49,225,43,52,29,1,1,0,0,78,21,504,371,320,198,232,209,392,438,1428,927,540,475,547,528,1,0,107,2,4,0,1,1,1,1,0,0,0,0,0,1,12,93,0,1,1,0,1,1,1,0,1,1,0,1,134,1259,1,10,1,8,1,932,217,231,4,15,53,516,181,3,1,2,1,634,1,0,0,0,1,0,0,0,0,0,1,0,104,0,0,1,0,1,0,1,0,1,1,0,0,0,0,104,0,0,0,0,0,0,1,0,0,0,0,link34
