8,170,563,107,14,14,12,51,78,110,111,47,62,2,3,4,3,297,1,14,103,80,45,24,22,16,18,29,65,538,703,500,314,276,511,265,360,442,351,545,550,536,775,598,330,1,1,1,0,0,116,1,1,1,1,1,1,112,298,0,3,17,1374,1,1,176,693,243,0,0,0,2,0,0,0,0,51,33,258,181,517,1,1,1,3,14,2,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,195,564,414,155,162,1,0,0,link116
1,275,192,410,62,168,131,44,59,1,0,0,0,0,296,1,87,2037,2366,2362,201,0,0,0,0,0,0,0,6,352,0,88,1,1,4,0,1,1,1,414,0,0,0,0,0,0,1,116,1,0,1,1,1,1,2,0,0,1,463,0,2,1342,50,8,1,1119,245,38,6,3,530,16,181,24,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,222,1266,0,1,0,0,0,0,0,0,0,1,link116
175,275,129,132,65,93,91,189,140,34,45,26,1,0,0,2,116,350,126,85,41,24,25,63,71,31,14,23,23,26,31,112,254,73,74,22,24,24,20,19,29,199,267,33,26,26,37,55,86,411,321,218,149,110,83,39,295,169,25,25,73,1406,164,201,436,544,1142,1079,805,1718,30,24,516,3,1,6,1,32,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,241,1067,145,1,0,0,0,0,1,link116
11,271,195,432,69,376,7,47,55,1,1,1,0,63,0,2,737,809,202,163,165,255,465,570,251,1314,1974,499,6,0,0,89,414,2,3,0,1,1,1,0,0,1,0,0,0,1,520,0,1,1,1,1,1,1,1,0,0,1,0,0,11,1211,578,44,1066,0,2,1,1,1,0,197,5,231,30,97,445,14,32,1,3,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,642,856,0,0,0,1,0,0,0,1,0,1,link116
1,257,44,563,104,155,187,15,79,11,1,0,0,0,296,0,7,704,2365,2370,1606,0,0,0,0,0,0,0,5,1,352,0,88,1,4,0,1,0,1,414,0,0,1,0,0,0,116,0,0,0,1,1,1,1,1,410,0,0,0,0,1,732,660,28,1083,1,11,0,8,1,2,1,0,43,571,140,3,29,230,2,24,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,451,999,1,0,0,0,0,0,0,0,1,link116
8,268,202,400,64,281,137,49,57,1,1,1,0,63,11,295,135,1982,2367,2367,201,0,0,0,0,0,0,0,6,0,0,88,414,2,3,1,1,1,1,0,0,0,0,0,0,0,31,490,0,1,1,1,1,1,0,0,1,0,0,0,3,1511,1,8,1,1386,1,0,45,91,458,14,229,181,3,29,1,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1467,1,0,0,0,0,0,0,0,1,0,link116
2,273,8,587,100,175,99,257,112,6,3,0,0,0,0,1,101,1690,2370,2371,521,0,0,4,511,0,0,0,6,0,0,0,0,1,4,0,1,1,1,414,0,87,0,0,0,0,1,1,1,1,1,1,1,1,410,0,115,1,0,0,2,1114,903,492,11,2,6,19,11,14,2,3,32,1,1,3,181,1,517,1,24,0,230,1,2,0,2,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1393,0,0,1,0,0,0,0,0,0,0,link116
23,230,78,178,203,178,82,163,195,31,52,49,2,1,1,1,63,306,165,1737,487,2222,713,397,423,245,526,164,0,0,6,1,0,0,503,1,4,1,0,1,1,1,0,0,0,0,1,1,0,520,1,1,1,0,0,1,1,1,1,0,52,603,712,30,398,0,161,385,399,185,455,75,38,3,24,14,29,229,181,1,3,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,597,902,0,0,0,0,0,1,0,link116
1,270,177,424,86,170,112,46,56,1,0,0,0,205,92,2,59,0,0,49,1792,2231,2199,726,0,0,0,0,6,352,0,88,0,2,3,1,1,1,1,414,0,1,0,0,0,0,116,1,0,1,1,1,1,1,410,0,1,0,0,0,2,1114,1,234,1120,42,0,2,32,1,6,1,24,1,10,1,2,1,0,2,1,3,0,29,0,181,1,0,230,0,14,1,1,516,1,0,3,1,1,2,1,0,2,0,0,0,1,0,88,1392,0,0,0,0,1,0,0,0,0,1,link116
8,603,88,199,200,42,61,270,14,1,0,0,44,0,0,0,0,0,0,2,596,2366,2362,2115,0,0,6,1,0,0,1,414,4,1,0,1,1,0,0,87,1,0,0,0,170,235,1,1,1,1,1,1,1,1,115,0,0,0,0,0,409,1113,1,11,3,788,616,6,24,29,1,2,516,0,2,0,32,181,1,3,0,229,1,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1031,380,0,0,1,0,0,0,1,0,1,0,0,link116
