6,185,411,265,169,14,64,26,1,0,0,0,0,0,0,0,0,0,2,104,1763,2308,2301,585,0,0,7,3,1,0,0,129,446,4,72,1,0,1,194,0,0,0,192,0,0,0,1,208,1,1,1,1,1,193,0,0,0,117,0,0,120,1252,214,417,693,104,12,93,65,17,344,26,603,181,2,111,10,0,91,0,1,130,90,0,0,0,99,83,0,0,0,118,82,1,0,1,0,158,0,0,0,201,1,0,0,0,178,0,0,1,0,82,1,1,0,0,114,1,0,1,link118
160,118,218,378,70,134,226,52,63,6,2,0,0,0,58,339,920,2324,2319,1491,0,0,0,0,0,0,0,0,8,1,0,90,380,2,3,0,1,1,1,0,0,0,1,0,424,1,90,0,1,1,1,1,1,1,0,1,0,392,0,0,13,1380,90,899,212,0,10,31,404,294,449,30,32,3,3,230,2,89,1,0,1,0,0,237,188,0,0,0,1,0,0,89,1,0,1,172,205,0,1,0,1,0,0,1,0,1,92,105,275,0,1,1,0,0,0,0,0,0,0,1,link118
1,274,181,419,66,124,244,52,60,5,1,0,0,0,392,3,2,13,967,2355,2371,1348,0,0,0,0,0,0,7,2,0,0,90,380,4,0,1,1,1,0,0,0,0,1,424,0,1,90,1,0,1,1,1,1,1,0,0,0,393,1,1,986,219,8,1,2,174,1219,223,5,110,570,516,1,30,14,89,2,0,0,1,0,0,425,1,0,0,0,1,0,0,0,89,1,0,1,376,1,0,1,0,0,0,0,1,0,0,92,380,0,0,1,0,0,1,0,0,0,0,1,link118
1,256,222,412,63,124,252,48,62,12,1,0,1,0,58,336,5,110,1812,2371,2371,388,0,0,0,0,0,0,7,2,0,1,90,380,4,0,1,0,1,0,0,1,1,0,424,0,90,1,0,1,1,1,1,1,0,0,0,392,0,0,1,47,1443,1,1110,1,1,11,0,260,517,604,24,3,2,6,32,101,2,3,2,2,0,398,28,1,0,0,1,0,0,0,89,0,1,0,376,1,1,0,1,0,1,1,1,0,92,1,380,0,0,0,0,1,0,0,0,0,0,1,link118
11,269,50,541,64,130,245,51,61,4,2,1,0,0,58,92,344,1694,2363,2371,529,0,0,0,0,0,0,0,8,1,0,87,84,300,4,0,1,1,1,1,0,0,0,0,425,0,1,90,1,0,1,1,1,1,1,0,0,392,0,0,3,883,615,291,819,1,14,0,6,0,425,0,2,1,32,1,0,604,0,2,1,0,24,425,1,229,1,0,181,1,0,91,0,1,29,376,0,3,0,1,2,0,0,2,1,0,92,0,380,0,0,0,1,0,0,0,0,0,0,0,link118
1,6,265,242,9,318,170,47,59,4,3,0,0,58,335,3,35,59,149,2145,2271,2256,213,2,1,0,0,0,7,2,0,201,268,4,1,1,0,0,0,0,0,0,0,1,424,0,90,1,1,1,1,1,1,1,1,0,0,392,0,0,1,14,1120,354,0,8,1,1,1110,0,424,10,1,1,1,2,88,0,2,0,1,6,0,425,261,517,4,27,30,14,181,2,90,1,0,1,376,1,0,1,0,1,0,1,1,0,92,1,380,1,0,0,0,1,0,0,0,0,0,1,link118
1,272,40,558,68,122,246,50,53,7,0,0,0,0,0,392,49,1280,2361,2371,994,1,0,0,0,0,1,0,8,1,1,89,135,245,4,0,0,1,1,0,1,0,0,0,424,0,90,0,1,0,1,1,1,1,1,0,0,392,0,0,1,1195,252,40,230,1075,78,2,10,181,30,409,3,1,1,3,117,0,516,1,24,1,2,7,421,0,0,0,1,0,0,1,89,1,0,1,376,1,0,1,0,0,0,0,1,0,0,92,380,0,1,0,1,0,0,0,0,0,0,0,link118
1,133,561,40,113,187,60,58,8,3,1,1,8,1,1,0,0,1,0,79,222,1305,2216,2238,1309,0,0,23,0,141,103,68,2,3,0,0,1,2,0,1,0,102,1,1,0,0,1,0,1,1,1,1,356,1,0,1,92,1,1,1,2,700,691,1,8,111,1000,1,0,241,16,94,35,517,29,181,3,24,2,2,1,0,1,0,0,0,0,86,0,0,0,0,1,364,0,1,0,1,0,1,1,88,0,1,0,1,0,0,0,0,0,1,0,0,0,1,87,1,0,0,link118
2,273,149,444,71,135,176,51,55,6,1,0,0,0,307,0,0,1,92,2338,2372,2251,0,0,0,0,0,0,7,249,146,0,90,1,4,0,1,0,1,1,410,0,0,0,0,0,0,90,0,1,1,1,421,1,0,1,1,0,0,0,2,1147,334,8,0,411,1109,3,3,181,32,1,2,2,30,14,1,317,369,21,516,1,1,1,2,1,0,0,1,381,0,0,89,0,1,0,1,0,1,0,1,376,0,0,1,0,1,92,1,0,0,1,1,0,388,1,0,0,1,0,link118
2,239,408,146,136,49,45,36,4,247,0,0,26,282,0,0,0,0,0,3,58,1328,2290,2258,1120,0,7,314,79,90,1,1,2,3,1,1,1,0,411,0,1,0,0,0,0,90,0,1,1,1,421,1,0,0,1,0,0,0,0,89,3,27,1368,43,352,8,0,1,1110,1,0,0,11,0,63,34,259,385,5,210,517,1,24,2,2,1,1,382,0,1,89,0,1,0,1,0,1,0,1,376,1,0,1,0,0,92,0,0,0,0,1,0,388,0,0,1,0,1,0,1,link118
