236,64,555,63,146,87,254,69,9,1,0,0,0,1,67,15,1091,2367,2359,1240,0,0,0,0,0,0,0,5,72,318,0,100,1,4,0,1,0,1,1,0,0,0,0,1,0,92,1,430,0,1,1,1,1,1,1,1,0,0,0,0,486,999,8,1,10,693,417,0,37,243,3,27,516,181,3,32,36,2,2,0,0,0,0,1,0,0,0,19,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,link122
1,11,269,254,369,102,108,31,269,57,52,2,0,0,1,3,3,111,1888,2372,2371,326,0,0,0,97,0,0,0,7,388,1,0,0,1,4,1,0,1,1,1,1,92,0,0,0,0,0,1,430,1,1,1,1,1,1,0,93,0,0,0,3,1325,790,394,32,10,2,6,1,1,24,68,0,2,30,229,1,3,0,516,1,181,0,14,1,2,1,21,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,link122
2,440,44,396,56,157,87,46,57,4,2,1,0,0,1,285,2,2,24,2260,2368,2373,43,0,0,0,0,0,6,388,0,100,0,1,4,1,0,1,1,0,0,0,0,0,0,1,1,521,0,1,1,0,1,1,1,1,0,0,0,0,2,723,491,641,747,0,11,50,11,210,24,229,516,2,2,1,0,36,0,0,1,1,0,0,1,0,0,19,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,link122
9,263,262,367,49,147,127,48,53,1,0,0,0,0,320,0,0,2,109,2366,2361,2229,0,0,98,0,0,0,7,1,0,0,419,1,4,1,1,1,1,0,0,92,0,0,0,1,1,0,1,0,1,1,1,1,0,1,93,318,0,0,11,1261,131,577,533,1,2,1,6,0,42,261,4,232,516,2,24,30,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,link122
88,175,200,263,176,33,114,106,243,56,48,5,1,2,1,44,609,1796,550,1663,1420,525,431,100,0,98,0,0,0,5,13,379,0,0,3,3,1,0,0,1,1,1,0,93,0,1,1,0,0,430,1,1,1,0,1,1,1,93,0,0,3,17,147,788,451,0,0,0,1,218,464,430,0,66,1,1,1,0,8,0,1,0,0,0,0,26,39,259,22,516,2,3,24,182,2,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,link122
257,22,584,62,149,174,47,57,6,1,0,0,0,371,3,3,46,12,0,0,512,2308,2352,1838,0,1,0,6,1,0,28,72,1,4,419,1,1,1,0,0,0,1,0,0,0,92,1,0,1,1,1,1,1,0,0,0,0,0,0,277,94,1,26,268,1107,1,0,0,1,8,0,0,0,10,1,36,0,0,235,876,1,0,0,1,0,2,0,1,0,0,29,1,0,1,0,1,32,1,0,1,0,0,2,1,0,1,0,0,24,0,0,0,0,0,196,525,3,230,2,0,link122
1,262,17,574,75,23,208,7,279,45,3,2,0,0,34,34,63,2208,2295,2041,467,0,0,0,0,0,0,0,0,7,388,0,100,1,2,2,1,1,1,1,0,0,0,1,0,0,0,92,431,1,1,1,1,1,1,0,0,0,0,0,1,7,139,545,528,1,0,10,1,0,0,25,1095,293,1,32,0,41,0,3,1,2,0,2,1,29,0,229,19,24,1,0,181,1,184,333,0,1,2,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,link122
75,204,342,286,49,283,10,64,42,3,0,0,0,1,35,342,295,2054,1927,1512,1289,0,0,0,0,0,0,0,7,0,0,100,1,3,27,485,0,1,1,0,0,1,0,0,0,0,92,1,1,1,1,1,1,1,0,0,0,0,1,0,3,15,118,138,1047,175,0,0,0,10,187,0,0,1,1,1109,36,0,0,0,1,174,69,3,516,24,30,14,181,32,3,1,6,2,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,link122
254,24,214,411,39,274,8,50,49,1,0,1,0,0,0,356,1,14,47,0,1484,2365,2371,789,0,98,0,0,8,0,0,0,1,2,2,419,0,1,1,0,0,92,0,0,0,1,1,0,1,0,1,1,1,1,1,1,93,0,0,0,770,909,1110,1,2,6,10,2,14,1,24,582,1,32,0,3,29,1,181,1,229,1,0,3,0,2,0,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,link122
116,189,175,84,201,165,42,115,111,260,59,4,0,0,0,2,191,1409,1200,681,680,367,399,351,282,213,195,259,237,242,180,526,190,100,1,3,2,0,0,0,1,1,0,0,0,0,1,1,92,429,1,1,0,0,1,1,1,0,0,0,4,22,50,207,233,314,161,338,159,1,0,0,0,0,0,1,0,8,36,0,0,1,0,0,1,0,10,0,0,19,0,1,0,1,0,64,204,184,242,236,165,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,64,187,540,link122
