1,177,676,73,140,248,32,60,6,1,0,0,58,263,73,0,0,1,390,2366,2364,1945,1,0,0,0,0,7,2,0,0,469,2,3,1,1,0,0,0,0,0,0,0,424,0,90,1,1,1,1,1,0,1,1,0,1,392,0,0,0,2,1386,112,31,1109,2,2,3,1,938,8,0,14,32,0,3,316,1,181,1,24,0,426,0,2,0,0,0,0,0,89,1,0,1,376,1,0,1,0,1,0,0,1,1,0,0,92,380,0,1,0,0,0,1,0,0,0,0,1,0,link118
1,231,243,393,80,106,121,51,61,4,2,0,0,1,310,2,0,0,3,57,1234,2256,2094,1435,0,0,0,0,8,393,0,90,0,1,4,1,0,1,1,410,0,1,0,0,0,0,0,90,0,1,1,1,421,1,0,1,1,0,0,0,1,157,1057,291,1099,451,5,24,523,229,1,30,181,3,2,1,89,0,47,320,0,0,0,0,1,0,0,0,1,381,0,89,1,0,1,0,1,0,1,0,1,376,0,0,1,0,0,92,0,0,1,1,0,223,169,0,1,0,1,0,link118
76,202,214,447,14,333,6,55,51,3,1,0,0,38,0,338,330,2325,2355,2057,1,0,0,88,0,1,0,7,2,0,0,0,380,2,3,0,0,1,1,0,0,90,0,153,272,1,1,1,1,1,1,0,1,1,1,0,483,1,0,0,98,1294,2,1110,1,1,241,12,517,181,438,120,24,7,1,29,3,1,2,0,1,0,0,425,0,0,88,0,0,0,0,0,1,0,0,1,376,1,0,1,0,92,1,1,0,0,0,1,380,0,0,1,0,0,0,0,0,0,87,1,link118
8,479,162,304,106,246,51,62,4,2,0,0,0,59,3,337,148,2079,2363,2371,108,0,0,0,0,0,0,8,1,0,78,84,308,2,3,0,1,1,0,0,1,0,0,425,0,0,90,0,1,1,1,1,1,1,1,0,392,0,0,1,11,1113,90,1,1,496,1387,1,0,0,424,10,41,182,546,24,101,3,3,229,2,2,1,425,0,0,0,1,0,0,57,32,0,0,1,376,1,0,1,0,0,0,0,1,0,0,92,0,380,1,1,0,1,0,0,1,0,1,1,0,link118
167,111,571,75,127,122,50,58,10,2,0,0,0,307,4,4,144,1863,2190,2271,604,0,0,0,0,0,0,7,198,197,1,90,1,4,1,0,0,1,1,411,1,0,1,0,0,1,90,0,0,1,1,421,1,1,0,0,0,0,0,0,13,1470,1,10,394,8,486,644,184,484,66,3,3,2,230,30,111,368,1,0,1,0,0,1,0,0,0,1,382,0,0,89,1,1,1,0,1,0,1,0,351,26,0,1,0,0,92,0,0,0,0,1,388,0,0,0,0,0,0,1,link118
8,265,194,441,26,239,8,56,49,6,0,0,0,0,1,349,2270,2354,2371,29,0,0,0,0,0,393,0,0,8,0,1,90,1,2,2,0,1,1,1,410,1,0,0,0,0,0,82,8,0,1,1,421,1,1,0,0,0,0,1,0,10,791,413,725,1056,0,16,42,3,33,232,181,29,517,2,1,88,0,366,0,1,0,0,1,0,0,0,1,381,0,0,0,89,0,1,0,1,0,1,0,376,0,0,1,0,0,92,0,0,0,1,0,388,1,0,0,0,0,1,1,link118
2,270,211,420,53,105,120,50,36,29,3,1,0,1,2,310,261,2356,2309,2143,0,0,1,0,0,393,0,0,7,2,1,0,89,1,4,0,0,1,1,390,21,0,0,0,0,0,90,1,1,1,1,1,422,1,0,0,0,0,0,0,2,123,1376,1,284,117,429,687,516,5,20,14,32,1,230,0,30,88,547,0,3,1,1,2,1,0,0,0,1,382,0,0,89,0,1,0,1,0,1,0,1,376,0,0,1,0,1,92,0,0,0,1,247,141,0,0,0,0,0,1,link118
1,253,25,580,91,5,222,25,77,10,1,0,0,0,0,12,297,758,2113,2098,2105,1,0,0,0,2,392,0,7,2,0,0,90,1,3,2,0,0,1,406,5,0,0,0,0,0,1,90,0,1,1,1,421,1,1,0,0,0,0,1,2,496,992,1,230,1275,1,0,33,231,7,476,74,3,181,24,1,117,327,42,1,0,1,0,1,0,0,0,1,320,62,0,89,1,0,1,0,1,0,1,0,0,377,0,1,0,0,92,0,0,0,1,0,0,389,0,0,0,0,1,link118
2,275,191,423,64,120,247,54,63,4,1,0,0,1,4,393,34,1396,2349,2207,1086,0,0,0,0,0,0,0,8,1,0,3,87,383,3,1,0,1,1,1,0,0,0,0,425,0,90,1,0,1,1,1,1,1,0,0,0,393,0,1,2,889,595,1110,1,8,10,2,6,1,456,3,0,14,2,0,230,90,1,29,1,24,0,605,1,517,0,0,2,0,2,89,1,0,1,0,376,0,1,0,0,0,0,1,0,0,1,92,380,0,0,1,0,0,1,1,0,0,0,1,link118
119,135,237,414,32,233,6,52,59,1,0,0,0,0,0,310,57,0,1016,2355,2371,1269,0,0,0,392,0,0,8,0,0,90,1,2,3,1,1,1,1,410,0,0,1,0,0,0,1,90,1,1,1,88,334,1,1,0,1,0,0,0,327,1157,0,2,404,1,1109,56,33,189,24,517,229,2,2,1,88,366,0,1,0,0,0,1,0,0,0,0,11,371,0,89,1,1,0,1,0,1,0,1,376,0,0,1,0,1,92,0,0,0,0,1,388,0,0,0,0,0,0,0,link118
