6,270,172,419,68,123,114,6,278,20,4,3,1,1,1,0,0,2,59,0,0,804,2365,2359,1922,0,0,0,1,6,1,0,0,1,4,1,0,0,1,1,1,86,7,411,0,0,0,1,0,1,1,1,1,1,1,1,0,93,0,0,3,1067,331,661,449,0,233,16,191,53,516,1,244,3,2,6,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,link122
2,229,655,37,152,171,48,58,7,4,1,1,235,135,0,0,17,959,2367,2177,1533,0,0,0,0,0,0,7,1,0,100,0,2,3,0,419,1,1,1,0,0,0,0,0,0,92,1,1,0,1,1,1,1,1,0,1,0,0,0,0,369,1114,1,8,0,11,511,876,0,32,1,0,9,195,535,229,38,14,2,24,2,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,link122
79,390,391,65,136,186,48,57,9,4,0,0,1,369,0,3,1037,2365,2371,1278,0,0,0,0,0,0,0,7,1,0,1,100,1,4,419,1,1,1,0,0,0,1,0,0,0,0,91,0,1,1,1,1,1,0,0,0,0,0,0,0,378,1113,1,11,949,443,39,245,24,516,30,181,2,2,0,0,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,link122
11,271,195,406,73,118,91,264,54,1,0,0,0,64,0,0,1,252,2334,2370,2096,0,0,0,0,0,0,0,5,389,0,100,0,1,4,1,0,1,1,1,0,1,0,0,0,0,92,350,80,0,1,1,1,1,1,0,0,0,0,0,10,929,552,127,995,118,134,547,3,181,1,3,29,24,2,2,0,35,0,1,0,0,0,0,1,0,0,19,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,link122
2,323,547,126,155,10,290,26,1,0,0,0,64,0,0,0,1,46,1909,2361,2362,373,0,0,0,0,1,7,388,0,100,1,2,2,1,1,1,1,0,0,0,0,0,0,0,92,430,1,1,1,1,1,1,0,1,1,0,0,0,0,92,1162,231,661,449,0,8,0,13,267,15,113,428,3,3,198,47,2,2,0,0,0,1,0,0,0,19,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,link122
265,18,257,372,58,215,7,285,30,1,1,0,0,42,0,1,0,22,1917,2359,2367,389,0,98,0,0,0,1,6,388,0,0,1,3,2,1,0,1,1,0,0,92,0,1,0,0,430,0,1,1,1,1,1,1,1,0,93,0,0,1,12,1389,1,302,820,41,231,516,2,14,95,3,181,24,2,0,0,0,0,1,0,0,0,1,0,0,0,19,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,link122
2,274,6,284,352,106,158,4,301,35,4,0,0,0,41,0,0,1,389,2353,2371,1938,0,0,98,0,0,0,5,2,387,0,0,1,4,1,1,0,1,1,0,0,92,0,0,0,0,430,1,1,1,1,0,1,1,1,0,93,1,0,2,1277,953,272,15,5,6,2,14,3,181,1,90,2,229,1,3,32,0,30,96,422,0,2,1,2,0,0,19,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,link122
1,264,99,504,65,142,91,267,59,7,3,0,0,0,64,0,62,2292,2371,2325,1,0,0,0,0,1,0,0,7,388,1,100,0,1,4,0,1,1,1,0,0,0,0,0,0,0,15,77,430,0,1,1,1,1,1,0,0,1,0,0,1,1213,271,8,1,1099,50,205,24,2,4,232,30,516,1,2,2,35,0,0,1,1,0,1,0,1,0,0,19,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,link122
16,477,364,77,135,90,45,53,1,1,0,1,0,284,0,3,761,2356,2369,1561,1,1,1,1,0,0,0,6,388,0,100,0,1,4,1,1,1,1,0,0,0,0,0,0,0,92,430,1,1,1,1,1,1,1,0,1,0,0,0,0,81,1310,91,1110,1,0,18,546,239,2,14,2,32,3,24,216,3,2,0,0,1,0,0,1,0,0,0,19,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,link122
77,409,291,163,133,168,49,61,9,4,0,0,0,370,0,3,473,2366,2359,1852,0,1,1,1,0,0,0,7,1,0,100,1,1,4,1,418,1,1,0,0,0,0,0,0,0,1,92,0,1,1,1,1,1,0,0,1,0,0,0,0,325,1436,1110,11,8,3,1,1,6,29,181,14,0,2,229,0,38,2,0,516,0,2,1,32,0,24,0,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,link122
